Subject,1_back_Averaged,1_back_Correct,1_back_Incorrect,2_back_Averaged,2_back_Correct,2_back_Incorrect,3_back_Averaged,3_back_Correct,3_back_Incorrect,4_back_Averaged,4_back_Correct,4_back_Incorrect,5_back_Averaged,5_back_Correct,5_back_Incorrect,6_back_Averaged,6_back_Correct,6_back_Incorrect,7_back_Averaged,7_back_Correct,7_back_Incorrect,8_back_Averaged,8_back_Correct,8_back_Incorrect,9_back_Averaged,9_back_Correct,9_back_Incorrect,10_back_Averaged,10_back_Correct,10_back_Incorrect
21,0.07319694214483824,0.03476708753511493,0.22729645133648663,0.2527998935334303,0.18024660881469384,0.48778384907325095,0.11894150385976006,0.21174040451575954,-0.1385012897613228,0.0883106277789638,0.07720118999533741,0.15810748637314653,0.06970375255292408,0.18378732369207887,-0.2597222763884831,0.11788916333480774,0.11603368464211279,0.09942245679871321,0.15406414759083034,0.15786338705127864,0.12907619590536515,-0.10012461946609577,-0.11074334485028062,-0.07830082004474212,-0.0011223956544688524,0.02415974560338087,-0.06515962839863253,-0.008092899518239022,-0.012679477116978338,0.005861390847132025
22,0.028542166397010398,0.09618171223610372,-0.17657757799345053,0.05895876576827362,-0.024390150697390936,0.37155420960262614,0.250828882136861,0.23230396130034203,0.46807021959237655,-0.013155897148097652,-0.041934102971146615,0.06780324070039331,0.08381339295641974,0.0984025320272319,0.04288138377312314,0.14247065014471277,0.17748287807282487,-0.0065107995216105025,-0.0371542918784043,-0.02665196594012481,-0.07774096755285148,0.01096276899076249,-0.0005246648496185433,0.14943255598385063,0.16659437378782962,0.06733490872731551,0.5002214336303306,0.012216349789671642,-0.0517880294071477,0.1822714694066064
23,0.049795566912768735,0.1245553977335497,-0.15147236923699955,0.07209441060831237,0.01642443713459226,0.2525066105723948,0.15789251645793628,0.10081310037783191,0.3259531503437172,-0.02217287675567524,-0.06051508581418734,0.06976647481479716,0.04278751852819909,0.018627442686380197,0.11078640744184237,-0.04471321527748072,-0.01253256592171613,-0.13653111974651816,0.0272789544826467,0.0308498794900988,-0.02809138391734769,-0.047623339685919,-0.025468494863707863,-0.13515529635646858,-0.1959672468217289,-0.2376004083363577,-0.11837149547336534,-0.027474647003197836,-0.040738904424151554,-0.03299405132355275
24,0.03181795206006022,-0.07908142567059248,0.4294783965518647,0.3074383771625822,0.23589759273759653,0.5339700340388922,0.1489747917554458,0.060377369692906746,0.40261520737933465,0.2629509521240627,0.15963769157778254,0.5862957612489332,0.24494254489109352,0.24710593885073978,0.27635551957607585,0.10441793930734569,0.04679014452057023,0.2687694557226057,0.26528672722412083,0.3257543451956737,0.0929535258433907,0.062118959497930726,-0.06172744231042454,0.4181204117574262,0.126968620062037,0.16868741519658373,0.01960688771592195,0.19535192829689912,0.2196067101155152,0.16867319016280136
25,0.28988814044338984,0.3630350725411215,0.10551929546225822,0.1742786209740792,0.1688821336059624,0.12033183227331751,0.09292422542220008,-0.0002531089270849593,0.337674868117172,0.06279318283925137,0.04520910587503473,0.11874819644616477,0.1712664790616668,0.15456171124738238,0.2096720152566109,-0.0012693831595225816,0.023791074818908596,-0.06845197202713316,-0.015234687705288387,-0.015504939028443805,-0.05721034493737668,0.15048996671169435,0.10898748307206686,0.2661161620322248,0.09574568288603258,0.09361845862464971,0.09468207834393227,0.0017338666716964282,-0.03711462540653742,0.13710515098396528
26,0.03885534776056012,-0.06146859210523401,0.3065656743470172,0.07385132045623918,-0.03292197119048954,0.6198925630071843,0.25311777136403485,0.20996138900677563,0.35102844469797395,0.1678048732873566,0.13537221459588228,0.20197492924211075,0.027934299324322093,-0.05331228813560293,0.27016640436015105,0.25971919887287936,0.2617106936265473,0.23954895411421448,0.12909880076453212,0.16870198969169486,0.0361336538864878,0.11297710818201574,0.09179523967828841,0.1488723913967427,0.2791277557130904,0.21382266285812407,0.39874125508167635,0.05244399862809499,0.10855565378591517,-inf
27,0.06800982415832935,0.19917180618092398,-0.3380964113043384,0.3556235715498946,0.375842857207258,0.33880559524629505,0.07713346275044719,-0.01111341737252406,0.3444957362597371,0.13035715021556127,0.23093403793561662,-0.17755677159492878,0.15212672046446235,0.22618868131463848,-0.09147108811919866,0.21124799642272402,0.09706755453394479,0.5080501340817604,0.1221484343215784,0.10606574369597768,0.15374721390066814,0.12323270991363433,0.09459507082067392,0.2437450445583324,0.15352089522397533,0.12150318053339841,0.20538735801273483,-0.05587507840019499,-0.0467064126075463,-0.10183094716323032
28,-3.217374643563198e-05,-0.06693742780261971,0.16302934005675176,0.33393374057767955,0.28135871149369684,0.5294740722697142,0.301376086386989,0.23591827680908933,0.47527086037585053,0.3190293130745965,0.3163621708044385,0.3119557198713817,0.14485757735654745,0.09637475189922753,0.2781682200205211,0.23257785607720857,0.21215398878906186,0.3064119691727314,0.23223328937076781,0.21080533732659318,0.3098474302642866,0.18958374545239307,0.12201857724604645,0.4267008421148083,0.050853919410038445,0.04909572622700084,0.06321363718533432,0.20641265286960925,0.14281492195747497,0.41789280794207206
29,0.28815271868375053,0.2200914164920123,0.5203554744541181,0.18688117343478738,0.09111569537961302,0.5175793644227518,0.3927495137101306,0.3691206902805054,0.3994095778850231,0.2777245712266628,0.2216404102695902,0.4891997245078677,0.07242851840536216,0.1029769932574274,-0.04940394705416298,0.18809621165041102,0.18433874546800608,0.24819144431982312,0.12967370159028568,0.16956599860666738,0.005158164148781147,0.074936461459795,0.052342104575027956,0.16306099778885774,-0.06037250743055875,-0.098128316563697,0.04457110930744393,0.008982295832961035,-0.13147751288711498,0.5060938481108397
30,0.013566095285026343,0.02466558976425138,0.014778774436626348,0.1765910923963684,0.033711339450507596,0.5871162395939545,0.1339503784876695,0.11445572527851389,0.2266206858839086,-0.020538465668557007,-0.013032632854571166,-0.1685276653936233,-0.07433886768577279,-0.17099856487422788,0.2047462219432119,0.008391161944476623,-0.02948413050971762,0.09766145475662619,-0.004870651491000466,-0.030255994823488286,0.08058638522506606,-0.18738752063077493,-0.25549915271847673,0.03603086406766203,-0.10164472835349676,-0.042658424281309185,-0.2537014709441972,0.02765827144418629,0.009854796152946023,0.1312202239620693
31,0.09900935575816078,0.03162344216061457,0.22740777191552625,-0.1334476623446017,-0.16520777676772597,-0.040807199620778986,0.08793292245662643,0.033627239524427706,0.3112566064617363,-0.08615086325207166,-0.13032039339901497,0.0056415266258912425,-0.1048420762913405,-0.1195205551270269,-0.01198222220689564,0.19060416881786837,0.16460647460426284,0.24030941166202238,0.19101039982023738,0.23572473525881782,0.08880736272760931,0.14575947206382714,0.18106378918122304,0.1251514990658663,-0.006771462045382429,-0.05231529586764344,0.14188014078621042,0.04889725387253752,-0.014144323216364878,0.19595893246196033
32,0.18637814467095873,0.1959122721213091,0.10286322053396216,-0.008333559223888252,-0.08524632715017744,0.21355149315088687,0.18572231318223598,0.11200335499846442,0.44280914567858953,0.18435179073252775,0.1592442410534032,0.33200151099502034,0.11830643872623087,0.04339938112295538,0.3649932386177764,0.006792268941985279,-0.0896293164893475,0.2883825635888106,0.15727569844214903,0.16449236008393145,-0.12188344082767114,0.10704846528257186,0.0940822825293576,0.13005719002994845,-0.004363178869806472,-0.11907942748831221,0.36102302168523753,0.021066674839306312,-0.0740975041190033,0.31795256158673946
