Subject,1_back_Averaged,1_back_Correct,1_back_Incorrect,2_back_Averaged,2_back_Correct,2_back_Incorrect,3_back_Averaged,3_back_Correct,3_back_Incorrect,4_back_Averaged,4_back_Correct,4_back_Incorrect,5_back_Averaged,5_back_Correct,5_back_Incorrect,6_back_Averaged,6_back_Correct,6_back_Incorrect,7_back_Averaged,7_back_Correct,7_back_Incorrect,8_back_Averaged,8_back_Correct,8_back_Incorrect,9_back_Averaged,9_back_Correct,9_back_Incorrect,10_back_Averaged,10_back_Correct,10_back_Incorrect
15,0.17236035983022996,0.03207542828575172,0.5781194067288444,0.2698455833001969,0.25485630560090367,0.3323875205562974,0.19040285104243748,0.09027750606598661,0.5278239530292292,0.23078137946512628,0.08024261611047412,0.5690734561596991,0.2968331768808281,0.28838122030242797,0.4357127473126833,0.2783916599255443,0.1736367786365069,0.5626266843396679,0.05570840675033606,-0.092753121401902,0.5602477917739486,0.19869056193376322,0.19681255412561394,0.1980852845705664,0.19394468704546358,0.07692683838616593,0.5594661928195033,0.11754826616311387,-0.0007891427530400952,0.6473290712455396
16,0.2403321554624489,0.2331039085607225,0.26284125864266167,0.02430174914409746,0.018771193301243,0.137392658642175,-0.15104630764544358,-0.1899883688664331,-0.06846935781818309,0.09002203256553994,0.1960280134137248,-0.2637685373187697,-0.023442465006134065,0.005113104553668143,-0.20352761802244435,0.09242190878048964,0.036948657403196944,0.25476069316342775,-0.05625007210532744,-0.05434933915231732,-0.0734085236719379,0.2878817852424021,0.21308624799299283,0.5093659173818306,-0.06182465954834437,-0.11723798103847227,0.1390686892684426,-0.06116292973280687,-0.2129285277990732,0.48554295113510715
17,0.02839109935472728,-0.0550435010560542,0.2617943125758959,-0.0635480243703375,-0.13135524872239515,0.13709938514808004,0.19585748271049858,0.12138430423224891,0.4104527353045232,0.11198259640455449,0.08324490069105649,0.22623447993079715,0.024737546722943572,0.18980763703298875,-0.5099038427270776,-0.04235976720630187,-0.14603861396356482,0.3172426199160941,-0.08386583292140197,-0.06246627381331639,-0.12356920205168673,-0.1427053414259486,-0.023689959077774124,-0.45478042829535165,0.07854062208728133,0.1677026924863885,-0.20260724880893066,0.007275947737551273,-0.06437915801771513,0.19448058015261738
18,0.12008415389958269,0.12796426861497448,-0.053073353553279044,0.1235211466407099,0.0891209108438474,0.23574092360784604,0.11247179635508388,0.11878585123064518,0.07464003456677444,0.1784179591934701,0.16116886891653692,0.22053424396579063,0.06174568272794747,0.01890440772466217,0.17867225860222408,-0.21988004355415208,-0.22061926322318853,-0.168292351781629,0.01858186930536223,-0.03211725177461303,0.2591440659263969,-0.013717791002522371,0.0071157680248208,-0.07679999058240955,-0.05040976869722546,-0.10799006311710943,0.16203251876283917,-0.011287830048214695,-0.04209616652886572,0.12055706583633727
19,0.2661021044161579,0.1306057853171614,0.8907735474937413,0.2469958825464844,0.24265643233332934,0.25515163674839964,0.13444772771112784,0.22082246945824519,-0.1684627813742891,0.13002208587350206,0.07339797287946484,0.35217367251866316,0.01081658511514998,0.008952853534832928,-0.005527992193704267,0.14107824672838953,0.1708413920130191,0.01535406821433865,-0.15633432742913927,-0.3113269666462434,0.29474647738516413,0.07052429357888912,0.07056700641404759,0.10484133074230892,0.07996114557100918,0.10070966451418725,-0.0829447481993902,0.11305747966099312,0.16014635736598815,-0.04676442058752457
20,0.10869720946107525,0.15487815462300128,0.027327470607097032,0.13375383743499172,0.12717585043277402,0.1302022744431011,0.24654062219108808,0.2508930646386225,0.27670974730352854,0.09039058932115732,0.060345715865180186,0.16317841988808546,0.111784477872793,0.12702658498179756,0.063019687390555,0.03771115154925492,0.01528500186287272,0.06851730246673178,0.03437684813019881,0.13719385684856417,-0.26152451998308457,0.03991576460836106,0.08395004987299755,-0.02889849958850471,-0.02349311929496841,-0.04996604913654757,-0.029210080217255262,-0.15903944378262108,-0.18629364131170517,-0.0724249581556898
21,0.12041254404852204,0.07422354208786973,0.3284130340072702,0.23882425845642496,0.15109144535379848,0.4786264439790357,0.13623607500244136,0.2327958245891954,-0.12541554015148015,0.08045126001398507,0.07038260825771682,0.16033391538863756,0.09058262393978103,0.20452991917269311,-0.24804427406734045,0.12983869685006377,0.12245412648254916,0.13930572788111378,0.13715439148375747,0.11310819825123088,0.1265908588272615,-0.10037435830970827,-0.13094564206461778,-0.03827706519542047,0.02968691304322177,0.06739870143077842,-0.06319758766178521,-0.03129290433429395,-0.035857293140556565,-0.015726692622847968
22,0.06214481628399131,0.14914457396353548,-0.16176082082069862,0.072897596600251,-0.005021571115352584,0.34601451354972357,0.24380297916217814,0.2216174672958578,0.6735800221185619,-0.007319208541049935,-0.03145575347363365,0.0766221786941408,0.0946965809627841,0.10738196320736268,0.0823420236109294,0.12211644856854358,0.149812929374259,-0.003692369596819331,-0.046200165614881626,-0.02566498907357067,-0.143026408102393,0.013981931392786792,-0.004902350273600933,0.23700254809420673,0.14776946621850154,0.04915636919343515,0.4664999056642335,-0.022691153470295107,-0.10764265890815261,0.1877236245011673
23,0.035558786629677146,0.09840887773075538,-0.15052654364896834,0.09308548737465842,0.032873614100068435,0.27207459599510164,0.16084572138365888,0.09896697080622449,0.31178293203229557,-0.055291769272259,-0.10088416480517205,0.07108053247723113,0.06507299962911331,0.045042024805524855,0.04976319972138413,-0.05520817727719603,-0.01772506511179302,-0.14859490148964472,0.037488684002716904,0.022375991162768335,-0.029930540033339326,-0.07677655252257505,-0.0646369543554864,-0.18847787602322147,-0.20214988802596015,-0.23884674929577512,-0.1372865745746319,-0.029662772681663327,-0.053457421130108124,-0.05424380420001039
24,0.010672244478765885,-0.10183402152846112,0.3972116116114929,0.31816118928173626,0.2408992848003454,0.5309064845036657,0.1216081259765977,0.022889128867299602,0.32544601221247516,0.26956908667316926,0.15766920208361673,0.6350864382497152,0.25975785319116645,0.2596967428440946,0.25912724229112444,0.10007845069782934,0.04782484800784509,0.259811159130579,0.260337292167773,0.3117547613935723,0.12707835825001026,0.055726604003185076,-0.06983861549524607,0.39749104337215674,0.1235939697058819,0.16565295882164835,0.03727358259409233,0.20027718589126023,0.22126420396473248,0.19202442365742958
25,0.2782116814312212,0.35529610460393113,0.0941451006439838,0.19499217338550182,0.18972360603432814,-0.15034311895110283,0.10444685993126981,0.014193144312519945,0.3530097532634934,0.07493339790606196,0.06604808349185352,0.12974794600193126,0.17028030644960584,0.14725167953758123,0.23284471226742948,0.010025811805164334,0.0465878708134744,-0.10426533607593926,0.009870146868784221,0.0065220285003325384,-0.04555631784096556,0.1768232675002377,0.1160713636035473,0.3292309600574921,0.08120086515959825,0.0775646216567386,0.1379887270826637,-0.019350821154358294,-0.06613626166802646,0.10432182201972903
26,0.0479249655779992,-0.042286080523546314,0.28362773377785505,0.07925384105139169,-0.03115097066552222,0.6198845329103057,0.2374307139669949,0.18733411400795383,0.29941959252427963,0.15889088146919916,0.12794439013020592,0.19909161061574254,0.03373740082169907,-0.055601028731342664,0.3246804218695493,0.2802207482978241,0.2577884047926711,0.326481368310198,0.13612888078224417,0.1706271324605256,0.04479004873350029,0.13667532168054003,0.10702333066725073,0.19533914414432393,0.32968377318953035,0.2568484752547915,0.5473752339212632,0.0373370307032676,0.07996377617464062,-0.7193893451306368
27,0.03943532072394471,0.16680234898772606,-0.3506390640410608,0.3954282091052224,0.4283547925844345,0.36003930213610946,0.07079663832694005,-0.014979406474142719,0.3181394095570839,0.1416142004213714,0.22998914116599378,-0.11056106132500208,0.15668421958235665,0.23421305457871466,-0.08992424720753323,0.2149117251995555,0.10470787026627205,0.5145633117162229,0.12174796362772414,0.10281415991655582,0.2483661616816735,0.11221472479654754,0.08998391103583506,0.2679075808427451,0.16643610734074307,0.133172526065923,0.22287750203174347,-0.04514761776989808,-0.026893357427645884,-0.12321777034151835
28,-0.014400894378067908,-0.07563249850713966,0.11501864367626563,0.3526645502821416,0.2725047935067655,0.7775632448220802,0.3237732103247469,0.23178871877524382,0.5377687056846754,0.3493771069706739,0.3318119014478824,0.3784465801462479,0.11396242294397951,0.07076621401026695,0.25980511138906426,0.24070940991722284,0.2114508671242628,0.3251161811207948,0.23292005468864646,0.19624666018633746,0.30053622066067814,0.2333148826924649,0.16763536177206592,0.4555802165061218,0.06640747064268832,0.058184275645839945,0.09563457936048625,0.21294238929710022,0.13348923198935012,0.49726902636692005
29,0.28431486012510976,0.20828201785281356,0.5149845354780993,0.1571467544182546,0.0610048717428497,0.6085111863617405,0.406062539807335,0.402822701339012,0.096665472213917,0.2596086759978159,0.2032999760750016,0.4872013229865244,0.0708806246361541,0.09856323949819673,-0.03656298899834981,0.19108617073008788,0.19226661816865903,0.2120138728459992,0.13655438328211236,0.1634441929638991,0.09581038207258402,0.09086235482243912,0.06585979425333127,0.17752750975580062,-0.06827526287082386,-0.09581177217752616,0.031753766229177735,0.010235632553141027,-0.13922940440364354,0.6091275919280381
30,0.013523262489023052,0.03464761237408287,0.0029937502129991633,0.17954540428714752,0.03589463768100701,0.5769873260114078,0.14146333499503022,0.11105089041544756,0.26198655507659263,-0.011068569770405316,-0.008735657190431338,-0.14338092050817772,-0.072226995361759,-0.17257595204964898,0.22271191861436881,-0.022772438803909202,-0.06853605949753747,0.09360712238865135,0.0032980864443963517,-0.01402550640915954,0.09275266699129772,-0.1979777897100787,-0.24932345966089636,-0.03537507956858646,-0.07305793608405431,-0.010484840682799208,-0.26123950993894773,0.02795700878926262,0.002413262991914175,0.168184688382011
